0.007583942612098666|0.016265293904901598|0.0321329101901155|0.008159379437674395|0.007414295701088752|0.03346654295580072|0.2462502441923086|0.04520822455200033|0.7374170277142377|0.6291922981780812|
5.1464441211994E-4|0.0021863920845028623|0.004589233703207654|0.004418004708563189|0.0030094891565685756|0.021030183462925213|0.004059524732345849|0.03904544592189981|0.02638768126807984|0.9987324108837257|
0.0026953570468639873|0.003364681551962014|0.0025796193036717254|0.008640596600241609|0.008195589431649579|0.011838510396704704|0.05256600589673119|0.9857186977361542|0.09724610440873568|0.1334112771700518|
1.4373730228684606E-4|1.9873998593440088E-4|0.008730216413062868|0.011562503401670981|0.005372660935598842|0.25513370739912533|0.16484495606106728|0.9019733404083469|0.27238761837829645|0.43570087404737506|
0.009866617928121102|0.001074978288547301|0.011854106735900514|0.0033933421750008495|0.04543537952252292|0.44747855260885216|0.1392573271939562|0.8182146186745592|0.7589729037704603|0.10761372646727112|
0.004934576867473398|0.004131258423261096|0.0023641471701450925|0.004401664109609782|2.5560588665319233E-4|0.03545350671720754|0.0676303738712556|0.27160714454294244|0.4085881446351059|1.0795189506739333|
2.2033241172641216E-4|1.5220185040398803E-4|5.9386350091552404E-5|2.941052846973417E-4|0.001630894380691863|0.020452658950548375|0.01459420658402783|0.007044496452156363|0.02826176513216854|1.0233755895617835|
2.8067602680294003E-6|2.5257327319227527E-6|1.01451063618388E-6|4.187097255372783E-5|5.1826759062514654E-6|0.06015080155721756|0.45409470494980714|0.8200123606378195|0.1950612291418487|0.30074837504654744|
0.005195782668195416|0.0035763427226543857|0.00879968315611561|0.007191915962938102|9.781126697034701E-4|0.0026302471501323532|0.047834691011058875|0.06997771309460697|0.12243192449039576|1.00410517772973|
0.004266138605946956|0.00961554627152207|0.03776684002093486|0.04125903994916759|0.2631045019084651|0.2597669854021963|0.1464354490901124|0.2657492013849039|0.8000866171723663|0.41938389363155154|
3.551548031173954E-5|1.1871046813521949E-4|8.481588586139173E-4|0.001127041212356802|0.007951968345793354|0.007298144669046827|0.113860127762846|0.13145972740367012|0.1899194950910447|1.1202768320697782|
0.0011371080235328727|5.637750758239066E-4|0.0015381069705175637|0.003269969563511524|0.03271265795790891|0.00555736996198831|0.09090605724619158|0.23660370180411774|0.062189567944384946|1.0988832305782177|
0.02427478931179904|0.08064642126036388|0.062104029717345376|0.04638741176043104|0.22649809756679226|0.18300211808976974|0.04442928783927591|0.738462455558276|0.5652338914326104|0.4060117163394581|
0.030467710064313088|0.005932940162416089|0.027429873194851278|0.30495171058819404|0.045383041846863564|0.07603281305587123|0.37231715709251184|0.28433809904726665|0.9511123689502189|0.2849668783398643|
2.2533781351349142E-4|2.9278062903045644E-4|5.986501710123841E-4|0.0012847283760545058|0.001088159665303445|0.03541658749651326|0.18833492008326227|0.07084758274295994|0.2353388700506939|1.0229595338779578|
5.233383407269208E-4|0.002699073422533154|0.010989151531262257|0.0033887350404597123|0.07644116294109636|0.06042407486309319|0.5677679349613164|0.2938977914419262|0.9771973163952185|0.12136953127694479|
1.696333080792451E-4|1.5034861373049467E-4|0.00490913892803108|0.0025667840542445996|0.015946767551350917|0.005190430912473942|0.020063784522355323|0.06461640100284824|0.11927607304891127|0.9928161169021422|
7.740352386122349E-4|3.132969804393807E-5|0.0012620007994213484|3.841558616942011E-4|0.01046947001986527|0.015387754447620913|0.1436153844184764|0.08909269892408218|0.8620811755361947|0.7549964041259147|
4.209749068714324E-4|7.656949915052492E-6|0.0018551886680807088|0.0020156908562553562|0.0013696578308972217|0.003054699568384122|0.023664537067178443|0.015193394645197297|0.04005211769928495|1.0052454263893515|
7.912732574453878E-6|3.2913527468947563E-6|5.423931743055763E-5|1.6752371425941966E-4|0.002275530548112808|0.00971558383501221|0.0035226273921601325|0.12623235895657392|0.18951117958703376|1.1246841834398225|
7.85633911195459E-5|1.7096176746425144E-5|0.003246087175042916|0.004759005616727289|0.06986992842372042|0.03489405601698326|0.014081151679643253|0.4582695328768555|0.8561884171170859|0.22693409231068937|
1.0204868442095945E-4|4.148086520885694E-4|3.410625242087079E-6|7.357074627145006E-4|0.001221783964703853|0.006191802607606832|0.4280146469145782|0.23169508735907235|0.16230080669327285|1.0457950465975951|
0.013039674453041633|0.032135406271404855|0.026628503235482617|0.04105694073960197|0.5230131528454525|0.9557292744875421|0.241261145327591|0.1338738838193472|0.30580742890200113|0.38661949842424675|
0.025631525292353196|0.005270497335579326|0.034174935229148724|0.03925893305105035|0.0028341917804848463|0.18212260144038886|0.023609745040425758|0.17039795573934824|0.5654516708089731|0.8783628384536151|
2.0870662638902572E-5|0.03027485050632749|0.22231294887880787|0.10228440060113139|0.28795731042876604|0.29870531942816625|0.3861918298771651|0.06242548413002365|0.7958641776807507|0.10438176187095839|
1.79328075910432E-5|6.062220854135771E-5|1.148657119914341E-4|6.822854832170519E-5|0.011408511040632192|0.1456716587438888|0.4660719301255976|0.23962374915237014|0.857387215821774|0.041303266428671166|
0.0012521418874209187|0.0011013380608972802|0.0013828817222831106|0.0017124462969939412|0.03525632946121822|0.03368149696428751|0.035613657672295525|0.004321446497606491|0.9203727385677671|0.5446557789861075|
0.003163507717376823|0.006403948932929058|0.013388391331237487|0.014480539720565616|0.04533738470844758|0.027504019625781504|0.05177308178287829|0.7062618181321743|0.5281420831517384|0.4999070751907816|
